,class,comment,full_class,subclass
23,1,The model assumes uniform susceptibility; age-stratified risks would alter the curve.,1.2,2
24,1,"No replenishment of susceptibles is considered (e.g., births or waning immunity).",1.2,2
25,1,The curve doesn't account for variable exposure risks across professions.,1.2,2
26,1,The decline is too smooth; clustering would create irregular depletion patterns.,1.2,2
27,1,The susceptible pool is exhausted too early given the observed infection rates.,1.2,2
28,1,The curve ignores cross-immunity from related pathogens.,1.2,2
29,1,The model overestimates depletion in rural areas with lower contact rates.,1.2,2
30,1,The curve assumes perfect immunity post-infection; partial protection would slow depletion.,1.2,2
31,1,The decline doesn't reflect targeted vaccination of high-risk groups.,1.2,2
32,1,The curve should show stepwise drops corresponding to mass vaccination campaigns.,1.2,2
33,1,The susceptible population is underestimated due to unaccounted prior immunity.,1.2,2
34,1,"The depletion rate is constant, but behavioral changes would modulate exposure.",1.2,2
35,1,The curve doesn't account for demographic variability in susceptibility.,1.2,2
36,1,The model assumes homogeneous mixing; network effects would delay depletion.,1.2,2
37,1,The decline is too abrupt; residual susceptibles remain in isolated communities.,1.2,2
38,1,The curve lacks replenishment from waning immunity over time.,1.2,2
39,1,The model ignores migration effects on local susceptible pools.,1.2,2
40,1,The recovery curve is too linear; real-world recovery rates vary by healthcare capacity.,1.3,3
41,1,The recovery lag is underestimated; severe cases take weeks to resolve.,1.3,3
42,1,The curve plateaus too early; long-term recoveries should extend the tail.,1.3,3
43,1,"The model assumes fixed recovery rates, but hospital overload would delay discharges.",1.3,3
44,1,"Reinfections are not considered, leading to overestimation of recovered individuals.",1.3,3
45,1,"The curve doesn't reflect post-acute sequelae (e.g., long COVID) delaying full recovery.",1.3,3
46,1,The recovery rate is too high given observed hospitalization durations.,1.3,3
47,1,The curve lacks surges from improved treatment protocols over time.,1.3,3
48,1,The model ignores partial recoveries where individuals remain symptomatic.,1.3,3
49,1,The recovery trajectory is too smooth; real data shows variability by age group.,1.3,3
50,1,"The curve assumes uniform healthcare access, neglecting regional disparities.",1.3,3
51,1,The plateau is too abrupt; tail-end recoveries should taper gradually.,1.3,3
52,1,The model doesn't account for recovery acceleration due to therapeutic advances.,1.3,3
53,1,The curve overestimates recoveries early in the epidemic when diagnostics were limited.,1.3,3
54,1,The recovery rate doesn't correlate with observed case-fatality ratios.,1.3,3
55,1,The curve should reflect delays in recovery reporting from overwhelmed systems.,1.3,3
56,1,"The model assumes all infected recover, but some cases become chronic.",1.3,3
57,1,The recovery phase lacks oscillations from intermittent healthcare access.,1.3,3
58,1,The curve doesn't align with seroprevalence data on actual immunity levels.,1.3,3
59,1,The model ignores reinfection-driven fluctuations in recovered counts.,1.3,3
60,1,The fatality curve is too front-loaded; deaths should lag infections by 2-3 weeks.,1.4,4
61,1,The decline in deaths is too sharp; residual mortality from complications extends the tail.,1.4,4
62,1,The curve lacks correlation with hospitalization peaks.,1.4,4
63,1,Deaths plateau too early; delayed reporting and post-acute mortality are missing.,1.4,4
64,1,The model underestimates fatalities during healthcare system overload.,1.4,4
65,1,The curve doesn't reflect mortality displacement from vulnerable populations.,1.4,4
66,1,"The fatality rate is constant, but improved treatments should reduce later deaths.",1.4,4
67,1,The curve ignores excess mortality indirectly caused by the epidemic.,1.4,4
68,1,The decline phase is too smooth; real data shows variability from reporting delays.,1.4,4
69,1,"The model assumes uniform CFR, but age-specific risks create uneven distributions.",1.4,4
70,1,The curve lacks secondary mortality waves from variant emergence.,1.4,4
71,1,Deaths are overestimated early on due to unadjusted testing biases.,1.4,4
72,1,The fatality trajectory doesn't align with ICU admission trends.,1.4,4
73,1,"The model ignores seasonal effects on mortality (e.g., winter surges).",1.4,4
74,1,The curve should show stepwise drops from vaccination rollout in high-risk groups.,1.4,4
75,1,The plateau is unrealistic; long-term follow-up shows extended mortality tails.,1.4,4
76,1,The model underestimates deaths in marginalized populations with limited access to care.,1.4,4
77,1,The curve doesn't account for changes in death certification protocols.,1.4,4
78,1,The fatality rate is too low given the observed severity profile.,1.4,4
79,1,The model ignores fatalities from disrupted healthcare for non-COVID conditions.,1.4,4
80,2,"The curve shows immediate lockdown effects, but behavioral changes take 10-14 days.",2.1,1
81,2,Vaccination impacts appear too early; immune response requires 2-3 weeks post-dose.,2.1,1
82,2,The model doesn't account for gradual compliance with mask mandates over 7 days.,2.1,1
83,2,Travel restrictions' effects are misaligned with incubation period dynamics.,2.1,1
84,2,School closures should impact transmission after a generational interval (~1 week).,2.1,1
85,2,"The curve reflects testing surges instantly, but reporting lags by 3-5 days.",2.1,1
86,2,Antiviral rollout effects are misplaced; treatment courses take 5-7 days.,2.1,1
87,2,"The model assumes immediate telework adoption, but workforce adaptation takes time.",2.1,1
88,2,Border controls' effects appear too late given the 3-day incubation lag.,2.1,1
89,2,The curve doesn't reflect the 2-week delay in seroconversion post-infection.,2.1,1
90,2,Quarantine effects are oversimplified; contact tracing delays create phased impacts.,2.1,1
91,2,The model ignores the 10-day delay between case detection and hospitalization peaks.,2.1,1
92,2,Curve adjustments from public awareness campaigns should emerge gradually over weeks.,2.1,1
93,2,"The impact of superspreader event bans is immediate, but transmission chains take days to resolve.",2.1,1
94,2,"The model misplaces vaccine booster effects, which require 7-10 days for full protection.",2.1,1
95,2,"The curve shows instant NPIs effects, but population adherence builds over time.",2.1,1
96,2,Testing capacity expansions should reduce detection bias with a 1-week lag.,2.1,1
97,2,"The model assumes immediate immunity from vaccines, ignoring the 14-day antibody ramp-up.",2.1,1
98,2,The curve doesn't reflect the 5-day delay between symptom onset and self-isolation.,2.1,1
99,2,The impact of ventilation standards is misplaced; retrofitting buildings takes weeks.,2.1,1
100,2,The curve underestimates the suppression effect of indoor mask mandates.,2.2,2
101,2,The model overstates the impact of school closures on adult transmission.,2.2,2
102,2,The curve doesn't reflect the multiplicative effect of layered interventions.,2.2,2
103,2,"Vaccination is modeled as 100% effective, ignoring breakthrough infections.",2.2,2
104,2,The curve overestimates the durability of lockdown effects without compliance decay.,2.2,2
105,2,"The model ignores the differential impact of NPIs by variant (e.g., Delta vs. Omicron).",2.2,2
106,2,The curve assumes uniform NPI adherence across demographics.,2.2,2
107,2,The model overestimates the speed of vaccine-derived herd immunity.,2.2,2
108,2,The curve doesn't account for the nonlinear effects of superspreading suppression.,2.2,2
109,2,The impact of test-trace-isolate is oversimplified; real-world efficiency varies.,2.2,2
110,2,The model underestimates the rebound effect after restriction lifting.,2.2,2
111,2,The curve overstates the effect of travel bans given pre-existing local transmission.,2.2,2
112,2,The model ignores the diminishing returns of repeated lockdowns.,2.2,2
113,2,The curve doesn't reflect the regional heterogeneity in intervention efficacy.,2.2,2
114,2,"The model assumes perfect NPI compliance, ignoring fatigue over time.",2.2,2
115,2,The curve overestimates the impact of curfews without concurrent mobility reductions.,2.2,2
116,2,The model ignores the lag between policy announcements and enforcement.,2.2,2
117,2,The curve doesn't account for compensatory behavior reducing intervention effects.,2.2,2
118,2,The model overstates the effect of public messaging without tangible policy changes.,2.2,2
119,2,The curve doesn't reflect the 20% transmission reduction from mask mandates.,2.3,3
120,2,The model ignores the 30% case decline expected post-vaccination of elderly.,2.3,3
121,2,The curve lacks the expected 2-week delay from quarantine implementation.,2.3,3
122,2,No adjustment for the 50% mobility reduction due to stay-at-home orders.,2.3,3
123,2,The model doesn't incorporate the 15% test positivity threshold triggering restrictions.,2.3,3
124,2,The curve omits the impact of ventilation upgrades in high-risk settings.,2.3,3
125,2,No reflection of the 40% seroprevalence ceiling delaying further waves.,2.3,3
126,2,The model ignores the 10-day isolation period's effect on workforce transmission.,2.3,3
127,2,The curve doesn't show the expected 25% drop from telework policies.,2.3,3
128,2,No accounting for the 60% vaccine coverage needed to slow community spread.,2.3,3
129,2,The model omits the 5-day incubation period in contact tracing efficacy.,2.3,3
130,2,The curve lacks the 70% efficacy reduction against emerging variants.,2.3,3
131,2,No adjustment for the 3x higher transmissibility in congregate settings.,2.3,3
132,2,The model doesn't reflect the 50% case underreporting in early epidemic stages.,2.3,3
133,2,The curve ignores the 2-week lag between infection surges and hospitalization peaks.,2.3,3
